track_id,track_name_clean,artists_name_clean,artist_count,streams_clean,release_date,in_spotify_charts,in_apple_charts,in_deezer_charts,charts_total,in_spotify_playlists,in_apple_playlists,in_deezer_playlists,playlists_total,bpm,danceability__,acousticness__,energy__,instrumentalness__,speechiness__,liveness__,valence__,bpm_quartil,bpm_categorizada,danceability_quartil,danceability_categorizada,valence_quartil,valence_categorizada,energy_quartil,energy_categorizada,acousticness_quartil,acousticness_categorizada,instrumentalness_quartil,instrumentalness_categorizada,liveness_quartil,liveness_categorizada,speechiness_quartil,speechiness_categorizada,amount_of_tracks,total_streams
8110201,que vuelvas,carin leon grupo frontera,2,2762,2022-12-09,26,110,9,145,763,21,21,805,162,49,19,64,0,4,11,78,4,Alto,1,Baixo,4,Alto,2,Baixo,3,Baixo,3,Baixo,2,Baixo,1,Baixo,0,0
4576591,mojabi ghost,tainy bad bunny,2,61245289,2023-06-29,40,109,14,163,859,35,41,935,122,81,14,71,0,4,56,74,3,Baixo,4,Alto,4,Alto,3,Baixo,2,Baixo,3,Baixo,4,Alto,1,Baixo,0,0
7021208,apna bana le from bhediya ,arijit singh sachin jigar,2,139836056,2022-11-05,0,101,0,101,86,11,0,97,94,59,80,56,0,3,6,44,1,Baixo,2,Baixo,2,Baixo,2,Baixo,4,Alto,3,Baixo,1,Baixo,1,Baixo,0,0
6271365,abcdario,junior h eden mu ,2,89933133,2023-05-13,5,60,1,66,262,8,4,274,129,70,78,43,0,3,11,42,3,Baixo,3,Baixo,2,Baixo,1,Baixo,4,Alto,2,Baixo,2,Baixo,1,Baixo,0,0
8360758,kiss me more feat sza ,sza doja cat,2,1575467011,2021-04-09,0,65,0,65,15867,382,497,16746,111,77,30,66,0,3,13,74,2,Baixo,3,Baixo,4,Alto,2,Baixo,3,Baixo,1,Baixo,3,Baixo,1,Baixo,0,0
7158907,siempre pendientes,peso pluma luis r conriquez,2,295152154,2022-08-15,5,79,2,86,685,15,4,704,136,77,33,75,1,4,13,71,3,Baixo,3,Baixo,4,Alto,3,Baixo,3,Baixo,4,Alto,3,Baixo,1,Baixo,0,0
7345306,leave the door open,bruno mars anderson paak silk sonic,3,1115880852,2021-03-05,0,123,0,123,14417,237,569,15223,148,59,18,62,0,3,9,72,4,Alto,2,Baixo,4,Alto,2,Baixo,3,Baixo,4,Alto,1,Baixo,1,Baixo,0,0
1166211,snow on the beach feat more lana del rey ,lana del rey taylor swift,2,60350538,2023-05-26,2,0,0,2,359,1,9,369,110,66,81,40,0,3,11,32,2,Baixo,2,Baixo,1,Baixo,1,Baixo,4,Alto,3,Baixo,2,Baixo,1,Baixo,0,0
1839223,mood feat iann dior ,24kgoldn iann dior,2,1699402402,2020-07-24,0,27,0,27,12854,237,636,13727,91,70,22,72,0,4,27,76,1,Baixo,3,Baixo,4,Alto,3,Baixo,3,Baixo,2,Baixo,4,Alto,1,Baixo,0,0
2762640,freaky deaky,tyga doja cat,2,153240879,2022-02-25,0,1,0,1,1729,26,19,1774,104,80,2,65,0,4,9,24,2,Baixo,4,Alto,1,Baixo,2,Baixo,1,Baixo,2,Baixo,1,Baixo,1,Baixo,0,0
2148200,happy xmas war is over ,john lennon the harlem community choir the plastic ono band yoko ono,4,460492795,1971-12-01,0,1,0,1,10829,130,390,11349,147,33,32,61,0,3,77,39,4,Alto,1,Baixo,2,Baixo,2,Baixo,3,Baixo,1,Baixo,4,Alto,1,Baixo,0,0
5074676,shallow,lady gaga bradley cooper,2,2159346687,2018-09-27,12,155,6,173,16636,368,2854,19858,96,57,38,40,0,3,26,30,1,Baixo,2,Baixo,1,Baixo,1,Baixo,3,Baixo,4,Alto,4,Alto,1,Baixo,0,0
3448376,calm down with selena gomez ,r ma selena g,2,899183384,2022-03-25,77,119,38,234,7112,202,318,7632,107,80,43,80,0,4,14,82,2,Baixo,4,Alto,4,Alto,4,Alto,4,Alto,2,Baixo,3,Baixo,1,Baixo,0,0
5282587,snow on the beach feat lana del rey ,taylor swift lana del rey,2,323437194,2022-10-21,0,57,0,57,2415,33,30,2478,110,66,69,32,0,4,12,19,2,Baixo,2,Baixo,1,Baixo,1,Baixo,4,Alto,1,Baixo,2,Baixo,1,Baixo,0,0
1967014,payphone,maroon 5 wiz khalifa,2,1479264469,2012-01-01,4,38,1,43,14143,56,1891,16090,110,74,2,74,0,4,29,51,2,Baixo,3,Baixo,2,Baixo,3,Baixo,1,Baixo,4,Alto,4,Alto,1,Baixo,0,0
6044216,qu ago,yuridia angela aguilar,2,236857112,2022-10-20,15,59,5,79,660,19,18,697,98,73,56,57,0,2,5,88,1,Baixo,3,Baixo,4,Alto,2,Baixo,4,Alto,4,Alto,1,Baixo,1,Baixo,0,0
3647986,otro atardecer,bad bunny the mar ,2,319546754,2022-05-06,7,30,0,37,1681,10,13,1704,108,78,59,60,0,4,7,55,2,Baixo,3,Baixo,3,Baixo,2,Baixo,4,Alto,4,Alto,1,Baixo,1,Baixo,0,0
6145430,here we go again feat tyler the cr,the weeknd tyler the creator,3,88103848,2022-01-07,0,18,0,18,1420,7,7,1434,135,41,36,64,0,3,60,27,3,Baixo,1,Baixo,1,Baixo,2,Baixo,3,Baixo,2,Baixo,4,Alto,1,Baixo,0,0
3225408,lagunas,jasiel nu ez peso p,2,39058561,2023-06-22,18,106,2,126,58,2,4,64,116,77,33,62,1,3,15,79,2,Baixo,3,Baixo,4,Alto,2,Baixo,3,Baixo,4,Alto,3,Baixo,1,Baixo,0,0
3984533,con la brisa,ludwig goransson foudeqush,2,71095708,2022-11-04,0,1,0,1,486,8,7,501,114,62,51,44,33,3,14,25,2,Baixo,2,Baixo,1,Baixo,1,Baixo,4,Alto,4,Alto,3,Baixo,1,Baixo,0,0
1130135,the joker and the queen feat taylor swift ,ed sheeran taylor swift,2,146789379,2022-02-11,0,1,0,1,1430,46,34,1510,134,53,92,31,0,3,28,31,3,Baixo,1,Baixo,1,Baixo,1,Baixo,4,Alto,4,Alto,4,Alto,1,Baixo,0,0
4826716,lovely bonus track,billie eilish khalid,2,2355719893,2017-08-11,30,96,2,128,15032,221,1078,16331,115,35,93,30,0,3,10,12,2,Baixo,1,Baixo,1,Baixo,1,Baixo,4,Alto,1,Baixo,2,Baixo,1,Baixo,0,0
7107144,baby don t hurt me,david guetta anne marie coi leray,3,177740666,2023-04-06,66,111,11,188,4277,145,213,4635,128,60,0,91,0,3,12,23,3,Baixo,2,Baixo,1,Baixo,4,Alto,1,Baixo,2,Baixo,2,Baixo,1,Baixo,0,0
2773298,don t you worry,david guetta shakira black eyed peas,3,240918092,2022-06-16,0,4,1,5,2442,81,248,2771,132,82,20,88,0,3,21,49,3,Baixo,4,Alto,2,Baixo,4,Alto,3,Baixo,3,Baixo,3,Baixo,1,Baixo,0,0
6909746,white christmas,bing crosby john scott trotter his orchestra ken darby singers,3,395591396,1942-01-01,0,79,0,79,11940,73,123,12136,96,23,91,25,0,3,40,19,1,Baixo,1,Baixo,1,Baixo,1,Baixo,4,Alto,4,Alto,4,Alto,1,Baixo,0,0
5906167,get lucky radio edit,pharrell williams nile rodgers daft punk,3,933815613,2013-01-01,0,1,0,1,52898,203,8215,61316,116,79,4,81,0,4,10,87,2,Baixo,4,Alto,4,Alto,4,Alto,1,Baixo,3,Baixo,2,Baixo,1,Baixo,0,0
8941056,entre nosotros remix con nicki nicole ,lit killah maria becerra tiago pzk nicki nicole,4,236940480,2022-01-05,3,0,0,3,759,32,12,803,170,70,40,44,0,4,37,61,4,Alto,3,Baixo,3,Baixo,1,Baixo,3,Baixo,1,Baixo,4,Alto,1,Baixo,0,0
5560446,coco chanel,bad bunny eladio carrion,2,250305248,2023-03-17,38,89,5,132,1962,28,29,2019,150,68,4,76,0,4,10,14,4,Alto,2,Baixo,1,Baixo,3,Baixo,1,Baixo,2,Baixo,1,Baixo,1,Baixo,0,0
4662762,tarot,bad bunny jhay cortez,2,608228647,2022-05-06,20,77,2,99,2482,27,22,2531,114,80,2,68,0,4,66,42,2,Baixo,4,Alto,2,Baixo,3,Baixo,1,Baixo,3,Baixo,4,Alto,1,Baixo,0,0
4801316,los del espacio,big one duki lit killah maria becerra fmk rusherking emilia tiago pzk,8,123122413,2023-06-01,31,33,7,71,1150,22,34,1206,120,81,11,68,0,4,11,63,2,Baixo,4,Alto,3,Baixo,3,Baixo,2,Baixo,4,Alto,2,Baixo,1,Baixo,0,0
7384134,ojitos lindos,bomba est reo bad b,2,1133865788,2022-05-06,38,113,13,164,6135,71,99,6305,80,65,8,69,0,4,53,27,1,Baixo,2,Baixo,1,Baixo,3,Baixo,2,Baixo,3,Baixo,4,Alto,1,Baixo,0,0
3461405,antidepresan,mabel matiz mert demir,2,136689549,2022-11-04,2,6,1,9,313,10,7,330,100,70,3,59,0,3,10,92,2,Baixo,3,Baixo,4,Alto,2,Baixo,1,Baixo,3,Baixo,2,Baixo,1,Baixo,0,0
4916659,mami chula,quevedo jhayco,2,61105704,2023-04-27,4,13,0,17,875,17,27,919,120,80,22,70,0,4,9,33,2,Baixo,4,Alto,2,Baixo,3,Baixo,3,Baixo,1,Baixo,1,Baixo,1,Baixo,0,0
4342968,crazy what love can do,david guetta ella henderson becky hill,3,286739476,2022-03-18,0,73,0,73,5290,139,142,5571,123,60,3,71,0,4,16,46,3,Baixo,2,Baixo,2,Baixo,3,Baixo,1,Baixo,1,Baixo,3,Baixo,1,Baixo,0,0
6029543,i was never there,the weeknd gesaffelstein,2,705469769,2018-03-29,15,70,0,85,4188,30,142,4360,114,32,14,74,0,3,17,17,2,Baixo,1,Baixo,1,Baixo,3,Baixo,2,Baixo,3,Baixo,3,Baixo,1,Baixo,0,0
2079388,meet me at our spot,the anxiety willow tyler cole,3,530511203,2020-03-13,0,14,0,14,6734,47,90,6871,95,77,2,47,0,3,9,40,1,Baixo,3,Baixo,2,Baixo,1,Baixo,1,Baixo,4,Alto,1,Baixo,1,Baixo,0,0
3163708,kesariya from brahmastra ,pritam arijit singh amitabh bhattacharya,3,366599607,2022-07-17,6,98,0,104,292,26,4,322,94,58,57,57,0,3,10,44,1,Baixo,2,Baixo,2,Baixo,2,Baixo,4,Alto,3,Baixo,2,Baixo,1,Baixo,0,0
5158640,america has a problem feat kendrick lamar ,kendrick lamar beyonc ,2,57089066,2023-05-19,0,2,0,2,896,34,33,963,126,78,1,70,0,4,16,20,3,Baixo,4,Alto,1,Baixo,3,Baixo,1,Baixo,1,Baixo,3,Baixo,1,Baixo,0,0
5142009,save your tears with ariana grande remix ,ariana grande the weeknd,2,1221813483,2020-03-20,5,98,3,106,9161,240,468,9869,118,65,3,79,0,3,10,63,2,Baixo,2,Baixo,3,Baixo,4,Alto,1,Baixo,4,Alto,2,Baixo,1,Baixo,0,0
2346155,leave before you love me with jonas brothers ,marshmello jonas brothers,2,651732901,2021-04-28,4,24,0,28,4893,143,110,5146,120,72,0,72,0,4,13,67,2,Baixo,3,Baixo,3,Baixo,3,Baixo,1,Baixo,4,Alto,3,Baixo,1,Baixo,0,0
1660982,se o,shawn mendes camila cabello,2,2484812918,2019-06-19,2,50,1,53,15010,453,1785,17248,117,76,4,52,0,3,8,77,2,Baixo,3,Baixo,4,Alto,1,Baixo,1,Baixo,3,Baixo,1,Baixo,1,Baixo,0,0
4600873,when i m gone with katy,katy perry alesso,2,226897599,2021-12-29,0,21,0,21,3270,89,65,3424,125,69,4,89,0,3,49,70,3,Baixo,3,Baixo,3,Baixo,4,Alto,1,Baixo,3,Baixo,4,Alto,1,Baixo,0,0
7680579,until i found you with em beihold em beihold version,em beihold stephen sanchez,2,600976848,2022-04-22,30,96,0,126,2790,60,71,2921,101,34,78,57,0,3,20,32,2,Baixo,1,Baixo,2,Baixo,2,Baixo,4,Alto,2,Baixo,3,Baixo,1,Baixo,0,0
1710471,chanel,becky g peso pluma,2,161460990,2023-03-30,10,92,2,104,681,15,21,717,132,85,40,68,0,4,9,53,3,Baixo,4,Alto,3,Baixo,3,Baixo,3,Baixo,2,Baixo,1,Baixo,1,Baixo,0,0
3780370,somebody that i used to know,gotye kimbra,2,1457139296,2011-01-01,0,136,1,137,42798,217,6508,49523,129,86,54,52,0,4,10,75,3,Baixo,4,Alto,4,Alto,1,Baixo,4,Alto,3,Baixo,2,Baixo,1,Baixo,0,0
2577311,left and right feat jung kook of bts ,charlie puth bts jung kook,3,720434240,2022-06-24,39,0,0,39,3107,38,4,3149,101,88,62,59,0,3,9,72,2,Baixo,4,Alto,4,Alto,2,Baixo,4,Alto,1,Baixo,1,Baixo,1,Baixo,0,0
2661792,vampiro,matu wiu ,3,187772591,2022-01-30,4,3,0,7,540,26,39,605,115,78,1,64,0,4,7,63,2,Baixo,3,Baixo,3,Baixo,2,Baixo,1,Baixo,2,Baixo,1,Baixo,1,Baixo,0,0
1001428,the motto,ti sto ava,2,656013912,2021-11-04,6,107,0,113,9151,240,268,9659,118,75,3,76,0,4,9,46,2,Baixo,3,Baixo,2,Baixo,3,Baixo,1,Baixo,3,Baixo,1,Baixo,1,Baixo,0,0
6002262,lost in the fire,the weeknd gesaffelstein,2,686734357,2019-01-11,2,145,0,147,7731,110,447,8288,101,66,9,68,0,4,12,18,2,Baixo,2,Baixo,1,Baixo,3,Baixo,2,Baixo,2,Baixo,2,Baixo,1,Baixo,0,0
2313207,watch this arizonatears pluggnb remix,sped up nightcore arizonatears lil uzi vert,3,207033255,2023-02-05,10,0,0,10,1638,0,21,1659,130,69,1,90,10,4,15,36,3,Baixo,2,Baixo,2,Baixo,4,Alto,1,Baixo,4,Alto,3,Baixo,1,Baixo,0,0
4053069,stand by me feat morgan wallen ,lil durk morgan wallen,2,46065667,2023-05-26,5,82,0,87,381,23,6,410,134,76,6,58,0,3,16,61,3,Baixo,3,Baixo,3,Baixo,2,Baixo,2,Baixo,1,Baixo,3,Baixo,1,Baixo,0,0
2264316,double fantasy with future ,the weeknd future,2,96180277,2023-04-21,0,65,0,65,1169,36,28,1233,119,60,1,57,0,3,50,10,2,Baixo,2,Baixo,1,Baixo,2,Baixo,1,Baixo,4,Alto,4,Alto,1,Baixo,0,0
3317105,sin se ,ovy on the drums quevedo,2,209106362,2022-07-22,2,10,1,13,1097,18,13,1128,118,82,33,85,1,4,11,75,2,Baixo,4,Alto,4,Alto,4,Alto,3,Baixo,4,Alto,2,Baixo,1,Baixo,0,0
2708944,fr gil feat grupo front,yahritza y su esencia grupo frontera,2,188933502,2023-04-07,34,108,9,151,672,19,24,715,150,61,37,73,0,3,11,39,4,Alto,2,Baixo,2,Baixo,3,Baixo,3,Baixo,3,Baixo,2,Baixo,1,Baixo,0,0
8797570,cold heart pnau remix,dua lipa elton john pnau,3,1605224506,2017-11-10,52,135,37,224,21097,384,1034,22515,116,80,4,80,0,3,10,92,2,Baixo,4,Alto,4,Alto,4,Alto,1,Baixo,2,Baixo,2,Baixo,1,Baixo,0,0
4162862,my universe,coldplay bts,2,1061966512,2021-09-24,13,0,0,13,6127,0,0,6127,105,58,1,68,0,4,14,42,2,Baixo,2,Baixo,2,Baixo,3,Baixo,1,Baixo,2,Baixo,3,Baixo,1,Baixo,0,0
2828618,california love original version explicit ,dr dre 2pac roger,3,579395142,1995-12-28,0,17,0,17,18773,128,1663,20564,92,77,3,84,0,4,38,76,1,Baixo,3,Baixo,4,Alto,4,Alto,1,Baixo,2,Baixo,4,Alto,1,Baixo,0,0
1892693,ella baila sola,eslabon armado peso pluma,2,725980112,2023-03-16,50,222,13,285,3090,34,43,3167,148,67,48,76,0,3,8,83,4,Alto,2,Baixo,4,Alto,3,Baixo,4,Alto,2,Baixo,1,Baixo,1,Baixo,0,0
6829928,pasoori,shae gill ali sethi,2,284249832,2022-02-06,6,22,0,28,349,10,3,362,92,71,7,60,0,4,6,67,1,Baixo,3,Baixo,3,Baixo,2,Baixo,2,Baixo,2,Baixo,1,Baixo,1,Baixo,0,0
6554322,brividi,mahmood blanco,2,135079152,2022-02-02,0,1,0,1,1175,34,31,1240,123,52,40,60,0,3,26,44,3,Baixo,1,Baixo,2,Baixo,2,Baixo,3,Baixo,1,Baixo,4,Alto,1,Baixo,0,0
3970396,man made a bar feat eric church ,morgan wallen eric church,2,58890931,2023-03-03,0,35,0,35,329,14,1,344,148,50,12,76,0,3,12,49,4,Alto,1,Baixo,2,Baixo,3,Baixo,2,Baixo,1,Baixo,2,Baixo,1,Baixo,0,0
5831523,closer,the chainsmokers halsey,2,2591224264,2016-05-31,0,159,0,159,28032,315,2179,30526,95,75,41,52,0,3,11,64,1,Baixo,3,Baixo,3,Baixo,1,Baixo,3,Baixo,3,Baixo,2,Baixo,1,Baixo,0,0
6429519,where did you go ,mnek jax jones,2,300983101,2022-01-26,0,74,1,75,4531,135,119,4785,127,77,19,78,0,4,29,53,3,Baixo,3,Baixo,3,Baixo,4,Alto,3,Baixo,3,Baixo,4,Alto,1,Baixo,0,0
8272175,with you,ha sung woon jimin,2,240580042,2022-04-24,2,35,1,38,343,4,11,358,150,53,64,43,0,3,13,14,4,Alto,1,Baixo,1,Baixo,1,Baixo,4,Alto,1,Baixo,3,Baixo,1,Baixo,0,0
4991676,f2f,sza,1,67540165,2022-12-09,0,9,0,9,989,5,1,995,90,53,9,74,0,4,34,47,1,Baixo,1,Baixo,2,Baixo,3,Baixo,2,Baixo,2,Baixo,4,Alto,1,Baixo,19,4557811204
5025330,kill bill,sza,1,1163093654,2022-12-08,77,162,12,251,8109,183,161,8453,89,64,5,73,17,4,16,43,1,Baixo,2,Baixo,2,Baixo,3,Baixo,1,Baixo,4,Alto,3,Baixo,1,Baixo,19,4557811204
8689972,blind,sza,1,163284000,2022-12-09,0,51,0,51,1484,22,12,1518,114,46,91,28,0,4,21,60,2,Baixo,1,Baixo,3,Baixo,1,Baixo,4,Alto,1,Baixo,3,Baixo,1,Baixo,19,4557811204
3923468,nobody gets me,sza,1,284908316,2022-12-09,6,100,13,119,2536,59,58,2653,100,36,81,28,0,3,18,28,2,Baixo,1,Baixo,1,Baixo,1,Baixo,4,Alto,3,Baixo,3,Baixo,1,Baixo,19,4557811204
3253565,perfect,ed sheeran,1,2559529074,2017-01-01,13,0,0,13,16596,7,2094,18697,95,60,16,45,0,2,11,17,1,Baixo,2,Baixo,1,Baixo,1,Baixo,2,Baixo,4,Alto,2,Baixo,1,Baixo,9,13908947204
1203746,bad habits,ed sheeran,1,1555511105,2020-09-03,8,97,15,120,12755,344,945,14044,126,81,5,90,0,3,36,59,3,Baixo,4,Alto,3,Baixo,4,Alto,1,Baixo,3,Baixo,4,Alto,1,Baixo,9,13908947204
3181974,thinking out loud,ed sheeran,1,2280566092,2014-01-01,0,129,0,129,33032,363,3895,37290,79,78,47,45,0,3,18,58,1,Baixo,3,Baixo,3,Baixo,1,Baixo,4,Alto,3,Baixo,3,Baixo,1,Baixo,9,13908947204
8365464,take two,bts,1,118482347,2023-06-09,47,106,4,157,674,20,25,719,93,62,3,59,0,3,38,57,1,Baixo,2,Baixo,3,Baixo,2,Baixo,1,Baixo,4,Alto,4,Alto,1,Baixo,8,4389891591
2987518,rumbat ,daddy yankee,1,157990698,2022-03-25,0,4,0,4,1264,20,52,1336,95,69,6,91,0,4,35,90,1,Baixo,2,Baixo,4,Alto,4,Alto,2,Baixo,1,Baixo,4,Alto,1,Baixo,2,815714311
5400474,san lucas,kevin kaarl,1,244891912,2019-11-07,1,0,0,1,407,5,5,417,92,58,86,36,0,3,9,27,1,Baixo,2,Baixo,1,Baixo,1,Baixo,4,Alto,2,Baixo,1,Baixo,1,Baixo,1,244891912
3153550,under the influence,chris brown,1,929964809,2019-10-04,26,181,0,207,3859,133,3,3995,117,73,6,69,0,4,11,31,2,Baixo,3,Baixo,1,Baixo,3,Baixo,2,Baixo,2,Baixo,2,Baixo,1,Baixo,1,929964809
7699876,my only wish this year ,britney spears,1,261116938,2000-11-07,0,53,0,53,6952,115,286,7353,147,67,17,72,0,3,19,69,4,Alto,2,Baixo,3,Baixo,3,Baixo,2,Baixo,2,Baixo,3,Baixo,1,Baixo,1,261116938
7546342,it s beginning to look a lot like christmas,michael bubl ,1,807561936,2011-10-14,0,0,0,0,12353,35,549,12937,93,35,91,23,0,3,29,38,1,Baixo,1,Baixo,2,Baixo,1,Baixo,4,Alto,3,Baixo,4,Alto,1,Baixo,2,1283806731
5476124,we fell in love in october,girl in red,1,723043854,2018-11-21,0,21,0,21,6858,31,15,6904,130,57,11,37,18,3,16,24,3,Baixo,2,Baixo,1,Baixo,1,Baixo,2,Baixo,4,Alto,3,Baixo,1,Baixo,1,723043854
8262886,iris,the goo goo dolls,1,1284942608,1998-03-31,9,5,0,14,13101,137,582,13820,156,32,0,72,0,4,9,49,4,Alto,1,Baixo,2,Baixo,3,Baixo,1,Baixo,1,Baixo,1,Baixo,1,Baixo,1,1284942608
8502696,riptide,vance joy,1,2009094673,1975-01-01,55,65,1,121,31123,300,1003,32426,102,48,43,73,0,4,15,50,2,Baixo,1,Baixo,2,Baixo,3,Baixo,4,Alto,3,Baixo,3,Baixo,1,Baixo,1,2009094673
1436447,daylight,harry styles,1,290833204,2022-05-20,0,11,0,11,2775,21,40,2836,146,69,48,45,0,4,18,63,4,Alto,2,Baixo,3,Baixo,1,Baixo,4,Alto,1,Baixo,3,Baixo,1,Baixo,17,11608645649
7697062,cinema,harry styles,1,189236868,2022-05-20,0,1,0,1,2171,18,28,2217,106,83,35,64,5,4,9,90,2,Baixo,4,Alto,4,Alto,2,Baixo,3,Baixo,4,Alto,1,Baixo,1,Baixo,17,11608645649
6327262,falling,harry styles,1,1023187129,2019-12-13,0,24,0,24,7556,124,254,7934,110,57,84,27,0,3,9,6,2,Baixo,1,Baixo,1,Baixo,1,Baixo,4,Alto,4,Alto,1,Baixo,1,Baixo,17,11608645649
8507943,grapejuice,harry styles,1,199587884,2022-05-20,0,1,0,1,1986,7,15,2008,183,65,36,72,14,3,20,88,4,Alto,2,Baixo,4,Alto,3,Baixo,3,Baixo,4,Alto,3,Baixo,1,Baixo,17,11608645649
7543802,daydreaming,harry styles,1,187703102,2022-05-20,1,1,0,2,1900,15,23,1938,114,71,31,81,2,3,13,90,2,Baixo,3,Baixo,4,Alto,4,Alto,3,Baixo,4,Alto,3,Baixo,1,Baixo,17,11608645649
5154676,matilda,harry styles,1,366214458,2022-05-20,3,10,0,13,3218,29,79,3326,114,51,90,29,0,4,10,39,2,Baixo,1,Baixo,2,Baixo,1,Baixo,4,Alto,1,Baixo,2,Baixo,1,Baixo,17,11608645649
4505539,satellite,harry styles,1,311482393,2022-05-20,5,28,0,33,3291,43,79,3413,139,58,14,46,0,3,9,30,3,Baixo,2,Baixo,1,Baixo,1,Baixo,2,Baixo,1,Baixo,1,Baixo,1,Baixo,17,11608645649
1041777,music for a sushi restaurant,harry styles,1,334733572,2022-05-20,1,11,0,12,4449,80,66,4595,107,72,26,72,6,4,11,36,2,Baixo,3,Baixo,2,Baixo,3,Baixo,3,Baixo,4,Alto,2,Baixo,1,Baixo,17,11608645649
4942277,maan meri jaan,king,1,319566866,2022-10-12,6,80,0,86,288,11,1,300,96,70,35,51,0,4,10,40,1,Baixo,3,Baixo,2,Baixo,1,Baixo,3,Baixo,1,Baixo,2,Baixo,1,Baixo,1,319566866
5106082,angels like you,miley cyrus,1,570515054,2020-11-27,19,48,1,68,3372,65,138,3575,122,67,10,64,0,3,10,49,3,Baixo,2,Baixo,2,Baixo,2,Baixo,2,Baixo,1,Baixo,2,Baixo,1,Baixo,2,1887370770
4703367,i m tired from euphoria an original hbo series,labrinth,1,121913181,2022-02-04,0,1,0,1,1888,26,58,1972,71,28,19,20,0,3,30,26,1,Baixo,1,Baixo,1,Baixo,1,Baixo,3,Baixo,4,Alto,4,Alto,1,Baixo,7,2312730131
1050544,forever,labrinth,1,282883169,2019-10-04,0,86,0,86,3618,21,138,3777,80,56,92,46,72,3,11,19,1,Baixo,1,Baixo,1,Baixo,1,Baixo,4,Alto,4,Alto,2,Baixo,1,Baixo,7,2312730131
4765423,space song,beach house,1,789753877,2015-01-01,4,76,0,80,17852,69,335,18256,147,51,22,79,13,3,14,62,4,Alto,1,Baixo,3,Baixo,4,Alto,3,Baixo,4,Alto,3,Baixo,1,Baixo,1,789753877
7792660,wait a minute ,willow,1,924193303,2015-01-11,0,80,3,83,11985,79,250,12314,101,76,3,71,0,3,10,63,2,Baixo,3,Baixo,3,Baixo,3,Baixo,1,Baixo,1,Baixo,2,Baixo,1,Baixo,1,924193303
1323431,apocalypse,cigarettes after sex,1,841749534,2017-03-21,17,96,2,115,13091,61,790,13942,94,37,2,47,46,3,11,17,1,Baixo,1,Baixo,1,Baixo,1,Baixo,1,Baixo,4,Alto,2,Baixo,1,Baixo,1,841749534
3381390,tak segampang itu,anggi marito,1,179659294,2022-12-02,6,6,0,12,213,7,0,220,130,51,76,44,0,3,11,18,3,Baixo,1,Baixo,1,Baixo,1,Baixo,4,Alto,1,Baixo,2,Baixo,1,Baixo,1,179659294
8251078,those eyes,new west,1,411747614,2019-05-10,14,71,1,86,1507,24,44,1575,120,60,73,35,0,3,31,24,2,Baixo,2,Baixo,1,Baixo,1,Baixo,4,Alto,3,Baixo,4,Alto,1,Baixo,1,411747614
3183051,golden hour,jvke,1,751134527,2022-07-15,36,58,18,112,4511,70,109,4690,94,51,65,59,18,3,25,14,1,Baixo,1,Baixo,1,Baixo,2,Baixo,4,Alto,4,Alto,4,Alto,1,Baixo,2,1097262367
5350503,it s the most wonderful time of the year,andy williams,1,663832097,1963-10-14,0,107,0,107,8879,182,160,9221,202,24,77,60,0,4,12,76,4,Alto,1,Baixo,4,Alto,2,Baixo,4,Alto,1,Baixo,3,Baixo,1,Baixo,1,663832097
5239763,le ,mar lia mendo,1,267789608,2022-12-09,4,84,1,89,993,30,88,1111,130,74,45,87,0,3,30,79,3,Baixo,3,Baixo,4,Alto,4,Alto,4,Alto,3,Baixo,4,Alto,1,Baixo,1,267789608
4389214,komang,raim laode,1,137123880,2022-08-16,4,6,1,11,158,5,1,164,134,70,41,41,0,3,10,35,3,Baixo,3,Baixo,2,Baixo,1,Baixo,3,Baixo,3,Baixo,2,Baixo,1,Baixo,1,137123880
6363032,calm down,r ,1,445763624,2022-02-09,10,44,22,76,4013,107,750,4870,107,81,38,78,0,4,12,82,2,Baixo,4,Alto,4,Alto,4,Alto,3,Baixo,1,Baixo,2,Baixo,1,Baixo,1,445763624
5911914,love again,the kid laroi,1,147538971,2023-01-27,0,4,0,4,1283,57,48,1388,107,66,72,40,0,3,11,47,2,Baixo,2,Baixo,2,Baixo,1,Baixo,4,Alto,1,Baixo,2,Baixo,1,Baixo,2,392280108
4495422,dandelions,ruth b ,1,1116995633,2017-04-28,21,100,1,122,3423,41,59,3523,117,61,2,69,0,3,9,45,2,Baixo,2,Baixo,2,Baixo,3,Baixo,1,Baixo,3,Baixo,1,Baixo,1,Baixo,1,1116995633
4738813,merry christmas everyone,shakin stevens,1,351636786,1984-01-01,0,35,0,35,1087,90,5,1182,101,72,14,87,0,3,13,91,2,Baixo,3,Baixo,4,Alto,4,Alto,2,Baixo,3,Baixo,3,Baixo,1,Baixo,1,351636786
3143453,happy,nf,1,52722996,2023-03-25,0,7,0,7,660,22,11,693,106,73,31,86,0,4,12,22,2,Baixo,3,Baixo,1,Baixo,4,Alto,3,Baixo,1,Baixo,2,Baixo,1,Baixo,1,52722996
4824782,good looking,suki waterhouse,1,184706613,2017-10-20,0,6,0,6,2264,11,25,2300,150,37,8,56,0,3,13,27,4,Alto,1,Baixo,1,Baixo,2,Baixo,2,Baixo,4,Alto,3,Baixo,1,Baixo,1,184706613
